meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1213,9117,23,77,2023-07-01T14:58:47.619000+00:00,12
1213,9117,23,44,2023-07-01T14:58:49.650000+00:00,11
1213,9117,16,77,2023-07-01T14:59:09.853000+00:00,13
1213,9117,81,77,2023-07-01T14:59:34.884000+00:00,14
1213,9117,63,10,2023-07-01T14:59:38.540000+00:00,9
1213,9117,44,23,2023-07-01T15:00:03.868000+00:00,11
1213,9117,20,77,2023-07-01T15:00:45.383000+00:00,15
1213,9117,81,16,2023-07-01T15:01:11.008000+00:00,13
1213,9117,81,23,2023-07-01T15:01:25.601000+00:00,12
1213,9117,16,23,2023-07-01T15:02:01.257000+00:00,13
1213,9117,44,10,2023-07-01T15:02:24.601000+00:00,10
1213,9117,22,77,2023-07-01T15:02:25.913000+00:00,16
1213,9117,2,77,2023-07-01T15:02:28.538000+00:00,17
1213,9117,27,4,2023-07-01T15:02:29.163000+00:00,7
1213,9117,21,77,2023-07-01T15:02:37.694000+00:00,18
1213,9117,27,31,2023-07-01T15:02:54.319000+00:00,6
1213,9117,81,10,2023-07-01T15:03:09.413000+00:00,11
1213,9117,16,10,2023-07-01T15:03:09.975000+00:00,12
1213,9117,63,4,2023-07-01T15:03:19.006000+00:00,8
1213,9117,23,10,2023-07-01T15:03:28.225000+00:00,13
1213,9117,24,77,2023-07-01T15:03:38.272000+00:00,19
1213,9117,21,2,2023-07-01T15:04:13.177000+00:00,17
1213,9117,20,10,2023-07-01T15:04:15.912000+00:00,14
1213,9118,44,4,2023-07-02T13:02:56.726000+00:00,4
1213,9118,11,77,2023-07-02T13:02:58.163000+00:00,14
1213,9118,11,81,2023-07-02T13:02:58.163000+00:00,13
1213,9118,14,18,2023-07-02T13:03:01.976000+00:00,6
1213,9118,23,10,2023-07-02T13:03:02.835000+00:00,9
1213,9118,22,77,2023-07-02T13:03:03.601000+00:00,15
1213,9118,2,24,2023-07-02T13:03:03.835000+00:00,17
1213,9118,2,77,2023-07-02T13:03:03.835000+00:00,16
1213,9118,24,77,2023-07-02T13:03:03.866000+00:00,17
1213,9118,27,18,2023-07-02T13:03:05.788000+00:00,7
1213,9118,10,23,2023-07-02T13:03:13.710000+00:00,9
1213,9118,22,81,2023-07-02T13:03:14.476000+00:00,14
1213,9118,22,11,2023-07-02T13:03:14.476000+00:00,13
1213,9118,24,2,2023-07-02T13:03:14.913000+00:00,16
1213,9118,21,20,2023-07-02T13:03:17.179000+00:00,19
1213,9118,20,21,2023-07-02T13:03:25.335000+00:00,19
1213,9118,77,2,2023-07-02T13:03:25.679000+00:00,17
1213,9118,2,77,2023-07-02T13:03:25.741000+00:00,17
1213,9118,11,22,2023-07-02T13:03:35.085000+00:00,13
1213,9118,81,22,2023-07-02T13:03:35.303000+00:00,14
1213,9118,24,22,2023-07-02T13:03:35.381000+00:00,15
1213,9118,2,22,2023-07-02T13:03:35.725000+00:00,16
1213,9118,77,22,2023-07-02T13:03:35.928000+00:00,17
1213,9118,20,22,2023-07-02T13:03:40.053000+00:00,18
1213,9118,21,22,2023-07-02T13:03:40.303000+00:00,19
1213,9118,31,63,2023-07-02T13:03:44.334000+00:00,11
1213,9118,24,81,2023-07-02T13:03:45.194000+00:00,14
1213,9118,63,31,2023-07-02T13:03:56.678000+00:00,11
1213,9118,21,20,2023-07-02T13:04:12.037000+00:00,18
1213,9118,20,21,2023-07-02T13:04:19.740000+00:00,18
1213,9118,20,77,2023-07-02T13:04:19.740000+00:00,17
1213,9118,20,2,2023-07-02T13:04:19.740000+00:00,16
1213,9118,20,81,2023-07-02T13:04:19.740000+00:00,15
1213,9118,20,24,2023-07-02T13:04:19.740000+00:00,14
1213,9118,20,11,2023-07-02T13:04:19.740000+00:00,13
1213,9118,20,31,2023-07-02T13:04:19.740000+00:00,12
1213,9118,20,63,2023-07-02T13:04:19.740000+00:00,11
1213,9118,20,23,2023-07-02T13:04:19.740000+00:00,10
1213,9118,20,10,2023-07-02T13:04:19.740000+00:00,9
1213,9118,20,18,2023-07-02T13:04:19.740000+00:00,8
1213,9118,18,20,2023-07-02T13:04:25.693000+00:00,8
1213,9118,10,20,2023-07-02T13:04:27.568000+00:00,9
1213,9118,23,20,2023-07-02T13:04:28.365000+00:00,10
1213,9118,63,20,2023-07-02T13:04:30.568000+00:00,11
1213,9118,31,20,2023-07-02T13:04:31.224000+00:00,12
1213,9118,11,20,2023-07-02T13:04:31.990000+00:00,13
1213,9118,24,20,2023-07-02T13:04:33.318000+00:00,14
1213,9118,81,20,2023-07-02T13:04:34.849000+00:00,15
1213,9118,2,20,2023-07-02T13:04:35.693000+00:00,16
1213,9118,77,20,2023-07-02T13:04:36.740000+00:00,17
1213,9118,21,20,2023-07-02T13:04:38.193000+00:00,18
1213,9118,22,20,2023-07-02T13:06:49.972000+00:00,19
1213,9118,22,21,2023-07-02T13:08:33.314000+00:00,18
1213,9118,22,77,2023-07-02T13:08:53.391000+00:00,17
1213,9118,11,31,2023-07-02T13:09:49.094000+00:00,12
1213,9118,18,27,2023-07-02T13:13:20.637000+00:00,7
1213,9118,81,24,2023-07-02T13:14:11.183000+00:00,14
1213,9118,2,24,2023-07-02T13:14:12.386000+00:00,15
1213,9118,22,24,2023-07-02T13:14:13.214000+00:00,16
1213,9118,77,24,2023-07-02T13:14:17.495000+00:00,17
1213,9118,21,24,2023-07-02T13:14:18.058000+00:00,18
1213,9118,20,24,2023-07-02T13:14:18.651000+00:00,19
1213,9118,11,63,2023-07-02T13:15:52.415000+00:00,11
1213,9118,10,27,2023-07-02T13:16:55.289000+00:00,8
1213,9118,23,27,2023-07-02T13:17:42.632000+00:00,9
1213,9118,11,27,2023-07-02T13:17:43.148000+00:00,10
1213,9118,63,27,2023-07-02T13:17:43.835000+00:00,11
1213,9118,31,27,2023-07-02T13:17:44.570000+00:00,12
1213,9118,81,27,2023-07-02T13:17:48.976000+00:00,13
1213,9118,2,27,2023-07-02T13:17:51.023000+00:00,14
1213,9118,22,27,2023-07-02T13:17:52.382000+00:00,15
1213,9118,77,27,2023-07-02T13:17:52.976000+00:00,16
1213,9118,21,27,2023-07-02T13:17:53.679000+00:00,17
1213,9118,20,27,2023-07-02T13:17:53.976000+00:00,18
1213,9118,11,23,2023-07-02T13:18:07.913000+00:00,9
1213,9118,20,21,2023-07-02T13:18:55.506000+00:00,17
1213,9118,27,21,2023-07-02T13:19:16.568000+00:00,18
1213,9118,24,21,2023-07-02T13:19:20.271000+00:00,19
1213,9118,24,27,2023-07-02T13:19:42.208000+00:00,18
1213,9118,21,27,2023-07-02T13:19:47.942000+00:00,19
1213,9118,18,4,2023-07-02T13:21:25.191000+00:00,6
1213,9118,18,44,2023-07-02T13:21:25.191000+00:00,5
1213,9118,11,10,2023-07-02T13:21:29.706000+00:00,8
1213,9118,11,4,2023-07-02T13:21:29.706000+00:00,7
1213,9118,11,44,2023-07-02T13:21:29.706000+00:00,6
1213,9118,22,2,2023-07-02T13:21:35.690000+00:00,14
1213,9118,22,81,2023-07-02T13:21:40.284000+00:00,13
1213,9118,22,31,2023-07-02T13:21:40.284000+00:00,12
1213,9118,22,63,2023-07-02T13:21:40.284000+00:00,11
1213,9118,22,23,2023-07-02T13:21:40.284000+00:00,10
1213,9118,22,10,2023-07-02T13:21:40.284000+00:00,9
1213,9118,77,2,2023-07-02T13:21:42.393000+00:00,15
1213,9118,77,81,2023-07-02T13:21:42.393000+00:00,14
1213,9118,77,31,2023-07-02T13:21:42.393000+00:00,13
1213,9118,77,63,2023-07-02T13:21:42.393000+00:00,12
1213,9118,77,23,2023-07-02T13:21:42.393000+00:00,11
1213,9118,20,2,2023-07-02T13:21:43.175000+00:00,16
1213,9118,20,81,2023-07-02T13:21:43.175000+00:00,15
1213,9118,20,31,2023-07-02T13:21:43.175000+00:00,14
1213,9118,20,63,2023-07-02T13:21:43.175000+00:00,13
1213,9118,20,23,2023-07-02T13:21:43.175000+00:00,12
1213,9118,77,10,2023-07-02T13:21:49.378000+00:00,10
1213,9118,11,18,2023-07-02T13:22:58.064000+00:00,5
1213,9118,11,14,2023-07-02T13:23:03.814000+00:00,4
1213,9118,11,55,2023-07-02T13:23:03.814000+00:00,3
1213,9118,44,18,2023-07-02T13:23:06.017000+00:00,6
1213,9118,44,14,2023-07-02T13:23:06.017000+00:00,5
1213,9118,44,55,2023-07-02T13:23:06.017000+00:00,4
1213,9118,4,18,2023-07-02T13:23:09.111000+00:00,7
1213,9118,4,14,2023-07-02T13:23:09.111000+00:00,6
1213,9118,22,18,2023-07-02T13:23:13.657000+00:00,8
1213,9118,4,55,2023-07-02T13:23:15.032000+00:00,5
1213,9118,77,18,2023-07-02T13:23:15.907000+00:00,9
1213,9118,20,10,2023-07-02T13:23:16.110000+00:00,11
1213,9118,20,18,2023-07-02T13:23:16.110000+00:00,10
1213,9118,10,18,2023-07-02T13:23:16.126000+00:00,11
1213,9118,23,18,2023-07-02T13:23:18.048000+00:00,12
1213,9118,63,18,2023-07-02T13:23:18.454000+00:00,13
1213,9118,10,20,2023-07-02T13:23:25.485000+00:00,10
1213,9118,31,18,2023-07-02T13:23:25.673000+00:00,14
1213,9118,81,18,2023-07-02T13:23:30.282000+00:00,15
1213,9118,20,10,2023-07-02T13:23:38.673000+00:00,10
1213,9118,22,14,2023-07-02T13:23:42.438000+00:00,7
1213,9118,14,22,2023-07-02T13:23:42.485000+00:00,7
1213,9118,20,77,2023-07-02T13:23:45.376000+00:00,9
1213,9118,63,23,2023-07-02T13:23:46.563000+00:00,12
1213,9118,18,81,2023-07-02T13:23:50.438000+00:00,15
1213,9118,10,77,2023-07-02T13:23:53+00:00,10
1213,9118,55,4,2023-07-02T13:24:41.156000+00:00,5
1213,9118,10,20,2023-07-02T13:24:44.375000+00:00,9
1213,9118,63,77,2023-07-02T13:24:51.171000+00:00,11
1213,9118,23,77,2023-07-02T13:25:27.514000+00:00,12
1213,9118,31,77,2023-07-02T13:26:03.873000+00:00,13
1213,9118,63,20,2023-07-02T13:26:07.420000+00:00,10
1213,9118,10,22,2023-07-02T13:26:14.373000+00:00,8
1213,9118,55,44,2023-07-02T13:26:59.622000+00:00,4
1213,9118,44,55,2023-07-02T13:27:04.325000+00:00,4
1213,9118,55,44,2023-07-02T13:27:06.481000+00:00,4
1213,9118,23,20,2023-07-02T13:27:08.841000+00:00,11
1213,9118,20,23,2023-07-02T13:27:14.669000+00:00,11
1213,9118,63,22,2023-07-02T13:28:19.136000+00:00,9
1213,9118,23,20,2023-07-02T13:28:20.574000+00:00,11
1213,9118,55,11,2023-07-02T13:28:22.918000+00:00,3
1213,9118,81,77,2023-07-02T13:28:28.777000+00:00,15
1213,9118,31,20,2023-07-02T13:28:50.511000+00:00,12
1213,9118,23,22,2023-07-02T13:29:37.885000+00:00,10
1213,9118,18,20,2023-07-02T13:29:39.088000+00:00,13
1213,9118,31,22,2023-07-02T13:29:52.541000+00:00,11
1213,9118,2,77,2023-07-02T13:30:28.743000+00:00,16
1213,9118,24,77,2023-07-02T13:30:31.368000+00:00,17
1213,9118,21,77,2023-07-02T13:30:40.899000+00:00,18
1213,9118,18,22,2023-07-02T13:30:45.134000+00:00,12
1213,9118,22,18,2023-07-02T13:30:51.102000+00:00,12
1213,9118,81,20,2023-07-02T13:30:52.196000+00:00,14
1213,9118,18,22,2023-07-02T13:31:15.383000+00:00,12
1213,9118,20,81,2023-07-02T13:31:16.789000+00:00,14
1213,9118,2,81,2023-07-02T13:31:33.523000+00:00,15
1213,9118,24,81,2023-07-02T13:31:42.680000+00:00,16
1213,9118,21,81,2023-07-02T13:31:52.179000+00:00,17
1213,9118,77,81,2023-07-02T13:32:49.194000+00:00,18
1213,9118,20,22,2023-07-02T13:32:51.897000+00:00,13
1213,9118,2,22,2023-07-02T13:32:52.694000+00:00,14
1213,9118,81,77,2023-07-02T13:32:53.522000+00:00,18
1213,9118,24,22,2023-07-02T13:32:57.897000+00:00,15
1213,9118,21,22,2023-07-02T13:33:03.663000+00:00,16
1213,9118,16,1,2023-07-02T13:33:31.021000+00:00,1
1213,9118,77,81,2023-07-02T13:33:39.818000+00:00,18
1213,9118,55,1,2023-07-02T13:33:42.959000+00:00,2
1213,9118,81,77,2023-07-02T13:33:52.271000+00:00,18
1213,9118,2,20,2023-07-02T13:34:21.317000+00:00,13
1213,9118,44,11,2023-07-02T13:34:41.270000+00:00,4
1213,9118,4,11,2023-07-02T13:34:49.301000+00:00,5
1213,9118,14,11,2023-07-02T13:34:57.598000+00:00,6
1213,9118,77,81,2023-07-02T13:35:02.473000+00:00,18
1213,9118,10,11,2023-07-02T13:35:02.723000+00:00,7
1213,9118,63,11,2023-07-02T13:35:07.738000+00:00,8
1213,9118,1,55,2023-07-02T13:35:13.629000+00:00,2
1213,9118,23,11,2023-07-02T13:35:16.441000+00:00,9
1213,9118,31,11,2023-07-02T13:35:17.191000+00:00,10
1213,9118,11,31,2023-07-02T13:35:40.175000+00:00,10
1213,9118,11,23,2023-07-02T13:36:37.706000+00:00,9
1213,9118,24,20,2023-07-02T13:36:54.627000+00:00,14
1213,9118,4,44,2023-07-02T13:37:48.986000+00:00,4
1213,9118,11,63,2023-07-02T13:40:04.561000+00:00,8
1213,9118,11,10,2023-07-02T13:44:45.759000+00:00,7
1213,9118,1,16,2023-07-02T13:45:33.696000+00:00,1
1213,9118,21,20,2023-07-02T13:45:35.227000+00:00,15
1213,9118,20,21,2023-07-02T13:45:39.383000+00:00,15
1213,9118,21,20,2023-07-02T13:45:45.008000+00:00,15
1213,9118,22,20,2023-07-02T13:46:16.539000+00:00,16
1213,9118,77,20,2023-07-02T13:46:18.351000+00:00,17
1213,9118,81,20,2023-07-02T13:46:20.398000+00:00,18
1213,9118,2,18,2023-07-02T13:48:23.206000+00:00,12
1213,9118,24,18,2023-07-02T13:48:28.833000+00:00,13
1213,9118,21,18,2023-07-02T13:48:39.568000+00:00,14
1213,9118,18,21,2023-07-02T13:49:35.207000+00:00,14
1213,9118,22,21,2023-07-02T13:49:49.566000+00:00,15
1213,9118,77,21,2023-07-02T13:49:52.301000+00:00,16
1213,9118,81,21,2023-07-02T13:49:56.426000+00:00,17
1213,9118,18,24,2023-07-02T13:50:51.972000+00:00,13
1213,9118,22,24,2023-07-02T13:51:01.815000+00:00,14
1213,9118,77,24,2023-07-02T13:51:03.815000+00:00,15
1213,9118,81,24,2023-07-02T13:51:07.534000+00:00,16
1213,9118,2,31,2023-07-02T13:53:08.688000+00:00,11
1213,9118,18,31,2023-07-02T13:53:14.688000+00:00,12
1213,9118,22,31,2023-07-02T13:53:24.469000+00:00,13
1213,9118,81,77,2023-07-02T13:53:29.719000+00:00,15
1213,9118,24,77,2023-07-02T13:53:34.156000+00:00,16
1213,9118,21,77,2023-07-02T13:53:36.219000+00:00,17
1213,9118,20,77,2023-07-02T13:53:37.203000+00:00,18
1213,9118,44,4,2023-07-02T13:53:40.422000+00:00,4
1213,9118,14,4,2023-07-02T13:53:41.562000+00:00,5
1213,9118,11,4,2023-07-02T13:53:41.984000+00:00,6
1213,9118,10,4,2023-07-02T13:53:59.190000+00:00,7
1213,9118,11,14,2023-07-02T13:54:01.296000+00:00,5
1213,9118,2,23,2023-07-02T13:54:20.187000+00:00,10
1213,9118,18,23,2023-07-02T13:54:24.452000+00:00,11
1213,9118,2,63,2023-07-02T13:54:25.968000+00:00,9
1213,9118,24,81,2023-07-02T13:54:44.249000+00:00,15
1213,9118,21,81,2023-07-02T13:54:46.077000+00:00,16
1213,9118,20,81,2023-07-02T13:54:48.077000+00:00,17
1213,9118,11,44,2023-07-02T13:54:51.795000+00:00,4
1213,9118,14,44,2023-07-02T13:54:52.983000+00:00,5
1213,9118,77,81,2023-07-02T13:54:57.623000+00:00,18
1213,9118,10,44,2023-07-02T13:55:11.107000+00:00,6
1213,9118,4,44,2023-07-02T13:55:13.717000+00:00,7
1213,9118,63,2,2023-07-02T13:55:45.607000+00:00,9
1213,9118,2,63,2023-07-02T13:55:45.638000+00:00,9
1213,9118,63,2,2023-07-02T13:55:53.497000+00:00,9
1213,9118,4,10,2023-07-02T13:56:38.715000+00:00,6
1213,9118,18,2,2023-07-02T13:56:41.012000+00:00,10
1213,9118,23,2,2023-07-02T13:56:54.606000+00:00,11
1213,9118,31,22,2023-07-02T13:56:57.465000+00:00,13
1213,9118,31,2,2023-07-02T13:57:00.871000+00:00,12
1213,9118,24,22,2023-07-02T13:57:04.199000+00:00,14
1213,9118,21,22,2023-07-02T13:57:06.465000+00:00,15
1213,9118,20,22,2023-07-02T13:57:08.918000+00:00,16
1213,9118,24,2,2023-07-02T13:57:09.871000+00:00,13
1213,9118,77,22,2023-07-02T13:57:18.136000+00:00,17
1213,9118,2,24,2023-07-02T13:57:30.980000+00:00,13
1213,9118,4,14,2023-07-02T13:57:32.371000+00:00,5
1213,9118,44,10,2023-07-02T13:57:42.355000+00:00,7
1213,9118,63,10,2023-07-02T13:57:51.745000+00:00,8
1213,9118,18,10,2023-07-02T13:57:54.105000+00:00,9
1213,9118,11,55,2023-07-02T13:58:23.276000+00:00,3
1213,9118,4,55,2023-07-02T13:58:46.697000+00:00,4
1213,9118,55,4,2023-07-02T13:59:16.650000+00:00,4
1213,9118,11,16,2023-07-02T14:00:42.008000+00:00,2
1213,9118,16,11,2023-07-02T14:04:18.316000+00:00,2
1213,9118,55,11,2023-07-02T14:04:26.176000+00:00,3
1213,9118,4,11,2023-07-02T14:04:27.113000+00:00,4
1213,9118,10,18,2023-07-02T14:09:30.764000+00:00,9
1213,9118,23,18,2023-07-02T14:09:41.607000+00:00,10
1213,9118,31,18,2023-07-02T14:09:58.404000+00:00,11
1213,9118,18,31,2023-07-02T14:10:14.763000+00:00,11
1213,9118,11,4,2023-07-02T14:10:48.513000+00:00,4
1213,9118,11,55,2023-07-02T14:13:57.072000+00:00,3
1213,9118,55,11,2023-07-02T14:14:09.665000+00:00,3
1213,9118,11,55,2023-07-02T14:15:07.258000+00:00,3
1213,9118,55,11,2023-07-02T14:15:13.195000+00:00,3
1213,9118,11,55,2023-07-02T14:16:29.866000+00:00,3
1213,9118,18,23,2023-07-02T14:19:38.816000+00:00,10
1213,9118,77,20,2023-07-02T14:21:08.314000+00:00,16
1213,9118,20,77,2023-07-02T14:21:28.845000+00:00,16
1213,9118,77,20,2023-07-02T14:23:32.499000+00:00,16
1213,9118,22,20,2023-07-02T14:23:53.061000+00:00,17
1213,9118,81,20,2023-07-02T14:26:02.746000+00:00,18
1214,9126,4,1,2023-07-09T14:03:20.875000+00:00,1
1214,9126,63,55,2023-07-09T14:03:21.672000+00:00,5
1214,9126,14,23,2023-07-09T14:03:22.187000+00:00,8
1214,9126,10,23,2023-07-09T14:03:22.422000+00:00,9
1214,9126,18,27,2023-07-09T14:03:22.781000+00:00,11
1214,9126,22,11,2023-07-09T14:03:23.375000+00:00,15
1214,9126,21,24,2023-07-09T14:03:23.547000+00:00,17
1214,9126,77,20,2023-07-09T14:03:23.797000+00:00,19
1214,9126,14,44,2023-07-09T14:03:29.796000+00:00,7
1214,9126,31,27,2023-07-09T14:03:30.671000+00:00,12
1214,9126,22,2,2023-07-09T14:03:31.187000+00:00,14
1214,9126,21,11,2023-07-09T14:03:31.656000+00:00,16
1214,9126,77,24,2023-07-09T14:03:32.187000+00:00,18
1214,9126,10,44,2023-07-09T14:03:36.187000+00:00,8
1214,9126,11,21,2023-07-09T14:03:41.999000+00:00,16
1214,9126,20,24,2023-07-09T14:03:47.155000+00:00,19
1214,9126,24,20,2023-07-09T14:03:54.280000+00:00,19
1214,9126,31,18,2023-07-09T14:04:03.093000+00:00,11
1214,9126,18,31,2023-07-09T14:04:16.499000+00:00,11
1214,9126,22,27,2023-07-09T14:04:41.389000+00:00,13
1214,9126,44,10,2023-07-09T14:04:47.686000+00:00,8
1214,9126,11,2,2023-07-09T14:05:15.623000+00:00,15
1214,9126,24,77,2023-07-09T14:05:31.654000+00:00,18
1214,9126,11,27,2023-07-09T14:09:59.399000+00:00,14
1214,9126,1,4,2023-07-09T14:10:01.274000+00:00,1
1214,9126,2,27,2023-07-09T14:12:28.646000+00:00,15
1214,9126,11,22,2023-07-09T14:12:29.615000+00:00,13
1214,9126,44,14,2023-07-09T14:13:09.302000+00:00,7
1214,9126,21,27,2023-07-09T14:14:29.128000+00:00,16
1214,9126,24,27,2023-07-09T14:14:29.582000+00:00,17
1214,9126,77,27,2023-07-09T14:14:30.441000+00:00,18
1214,9126,20,27,2023-07-09T14:14:31.332000+00:00,19
1214,9126,11,31,2023-07-09T14:17:31.610000+00:00,12
1214,9126,22,31,2023-07-09T14:17:34.953000+00:00,13
1214,9126,2,31,2023-07-09T14:17:35.578000+00:00,14
1214,9126,21,31,2023-07-09T14:17:36.797000+00:00,15
1214,9126,24,31,2023-07-09T14:17:37.953000+00:00,16
1214,9126,77,31,2023-07-09T14:17:39.344000+00:00,17
1214,9126,20,31,2023-07-09T14:17:40.359000+00:00,18
1214,9126,27,31,2023-07-09T14:18:09.765000+00:00,19
1214,9126,11,18,2023-07-09T14:21:50.777000+00:00,11
1214,9126,2,22,2023-07-09T14:24:17.212000+00:00,13
1214,9126,21,22,2023-07-09T14:25:27.835000+00:00,14
1214,9126,24,22,2023-07-09T14:25:29.320000+00:00,15
1214,9126,77,22,2023-07-09T14:25:31.789000+00:00,16
1214,9126,20,22,2023-07-09T14:25:33.320000+00:00,17
1214,9126,11,23,2023-07-09T14:28:04.723000+00:00,10
1214,9126,63,16,2023-07-09T14:31:21.157000+00:00,4
1214,9126,55,16,2023-07-09T14:31:23.392000+00:00,5
1214,9126,44,16,2023-07-09T14:31:25.204000+00:00,6
1214,9126,14,16,2023-07-09T14:31:29.454000+00:00,7
1214,9126,10,16,2023-07-09T14:31:30.063000+00:00,8
1214,9126,11,16,2023-07-09T14:31:32.001000+00:00,9
1214,9126,23,16,2023-07-09T14:31:33.532000+00:00,10
1214,9126,18,16,2023-07-09T14:31:35.860000+00:00,11
1214,9126,77,24,2023-07-09T14:41:10.116000+00:00,15
1214,9126,20,24,2023-07-09T14:41:14.615000+00:00,16
1214,9126,22,24,2023-07-09T14:41:19.631000+00:00,17
1214,9126,16,18,2023-07-09T14:42:08.493000+00:00,11
1214,9126,44,55,2023-07-09T14:43:48.476000+00:00,5
1214,9126,14,55,2023-07-09T14:43:54.195000+00:00,6
1214,9126,10,55,2023-07-09T14:43:55.132000+00:00,7
1214,9126,11,55,2023-07-09T14:43:56.617000+00:00,8
1214,9126,23,55,2023-07-09T14:43:59.663000+00:00,9
1214,9126,16,55,2023-07-09T14:44:02.366000+00:00,10
1214,9126,18,55,2023-07-09T14:44:03.929000+00:00,11
1214,9126,77,21,2023-07-09T14:45:50.458000+00:00,14
1214,9126,20,21,2023-07-09T14:45:56.693000+00:00,15
1214,9126,22,21,2023-07-09T14:45:59.521000+00:00,16
1214,9126,44,63,2023-07-09T14:46:53.520000+00:00,4
1214,9126,14,63,2023-07-09T14:46:59.895000+00:00,5
1214,9126,10,63,2023-07-09T14:47:01.363000+00:00,6
1214,9126,23,11,2023-07-09T14:47:05.879000+00:00,8
1214,9126,23,63,2023-07-09T14:47:05.879000+00:00,7
1214,9126,16,11,2023-07-09T14:47:08.129000+00:00,9
1214,9126,18,11,2023-07-09T14:47:10.426000+00:00,10
1214,9126,16,63,2023-07-09T14:47:11.238000+00:00,8
1214,9126,55,11,2023-07-09T14:47:12.551000+00:00,11
1214,9126,2,11,2023-07-09T14:47:16.066000+00:00,12
1214,9126,44,81,2023-07-09T14:48:25.690000+00:00,3
1214,9126,14,81,2023-07-09T14:48:32.580000+00:00,4
1214,9126,10,81,2023-07-09T14:48:37.862000+00:00,5
1214,9126,11,2,2023-07-09T14:48:52.143000+00:00,12
1214,9126,77,2,2023-07-09T14:48:57.299000+00:00,13
1214,9126,20,2,2023-07-09T14:49:03.799000+00:00,14
1214,9126,22,2,2023-07-09T14:49:05.939000+00:00,15
1214,9126,55,18,2023-07-09T14:49:08.939000+00:00,10
1214,9126,63,16,2023-07-09T14:50:49.219000+00:00,8
1214,9126,81,10,2023-07-09T14:51:17.265000+00:00,5
1214,9126,23,10,2023-07-09T14:51:44.593000+00:00,6
1214,9126,63,10,2023-07-09T14:51:45.608000+00:00,7
1214,9126,16,10,2023-07-09T14:51:46.452000+00:00,8
1214,9126,55,10,2023-07-09T14:51:49.155000+00:00,9
1214,9126,11,18,2023-07-09T14:51:55.139000+00:00,11
1214,9126,11,10,2023-07-09T14:51:55.139000+00:00,10
1214,9126,77,18,2023-07-09T14:52:04.139000+00:00,12
1214,9126,20,18,2023-07-09T14:52:13.936000+00:00,13
1214,9126,18,20,2023-07-09T14:52:31.561000+00:00,13
1214,9126,22,20,2023-07-09T14:52:37.264000+00:00,14
1214,9126,2,20,2023-07-09T14:52:37.810000+00:00,15
1214,9126,21,20,2023-07-09T14:52:41.248000+00:00,16
1214,9126,24,20,2023-07-09T14:52:45.138000+00:00,17
1214,9126,27,20,2023-07-09T14:52:52.857000+00:00,18
1214,9126,16,63,2023-07-09T14:53:17.872000+00:00,7
1214,9126,63,16,2023-07-09T14:53:27.341000+00:00,7
1214,9126,63,23,2023-07-09T14:53:27.341000+00:00,6
1214,9126,55,16,2023-07-09T14:53:33.388000+00:00,8
1214,9126,55,23,2023-07-09T14:53:33.388000+00:00,7
1214,9126,11,16,2023-07-09T14:53:45.215000+00:00,9
1214,9126,11,23,2023-07-09T14:53:45.215000+00:00,8
1214,9126,22,18,2023-07-09T14:53:54.684000+00:00,13
1214,9126,18,22,2023-07-09T14:54:04.496000+00:00,13
1214,9126,18,77,2023-07-09T14:54:04.496000+00:00,12
1214,9126,2,22,2023-07-09T14:54:07.074000+00:00,14
1214,9126,2,77,2023-07-09T14:54:07.074000+00:00,13
1214,9126,24,21,2023-07-09T14:54:17.059000+00:00,16
1214,9126,24,22,2023-07-09T14:54:17.059000+00:00,15
1214,9126,81,14,2023-07-09T14:55:29.854000+00:00,4
1214,9126,63,14,2023-07-09T14:55:36.167000+00:00,5
1214,9126,22,24,2023-07-09T14:56:27.197000+00:00,15
1214,9126,21,24,2023-07-09T14:56:34.291000+00:00,16
1214,9126,24,21,2023-07-09T15:02:45.471000+00:00,16
1214,9126,24,22,2023-07-09T15:02:45.471000+00:00,15
1214,9126,22,24,2023-07-09T15:02:53.581000+00:00,15
1214,9126,21,24,2023-07-09T15:02:54.675000+00:00,16
1214,9126,27,24,2023-07-09T15:02:56.581000+00:00,17
1214,9126,27,21,2023-07-09T15:07:57.044000+00:00,16
1214,9126,18,10,2023-07-09T15:08:40.559000+00:00,11
1214,9126,27,22,2023-07-09T15:11:16.806000+00:00,15
1214,9126,11,55,2023-07-09T15:14:57.521000+00:00,7
1214,9126,23,55,2023-07-09T15:15:05.896000+00:00,8
1214,9126,16,55,2023-07-09T15:15:13.989000+00:00,9
1214,9126,10,18,2023-07-09T15:15:40.551000+00:00,11
1214,9126,24,21,2023-07-09T15:16:22.769000+00:00,17
1214,9126,10,55,2023-07-09T15:17:13.159000+00:00,10
1214,9126,55,10,2023-07-09T15:17:22.581000+00:00,10
1214,9126,18,10,2023-07-09T15:18:06.424000+00:00,11
1214,9126,2,10,2023-07-09T15:18:06.674000+00:00,12
1214,9126,77,10,2023-07-09T15:18:08.080000+00:00,13
1214,9126,27,10,2023-07-09T15:18:08.674000+00:00,14
1214,9126,22,10,2023-07-09T15:18:14.752000+00:00,15
1214,9126,24,10,2023-07-09T15:18:16.236000+00:00,16
1214,9126,21,10,2023-07-09T15:18:17.236000+00:00,17
1214,9126,11,14,2023-07-09T15:19:16.423000+00:00,6
1214,9126,24,22,2023-07-09T15:27:08.367000+00:00,15
1215,9133,16,24,2023-07-23T13:03:17.070000+00:00,5
